state,location_Title,note,lat,lng
Texas,Majestic Theatre,This 1929 theater is the largest in Texas and the second largest in the United States.,29.42638889,-98.49083333
Texas,Mission Concepcion,Part of San Antonio Missions National Historical Park; this 1731 Spanish mission was also the site of the 1831 Battle of Concepción; and early action in the Texas Revolution.,29.39083333,-98.49277778
Texas,Jose Antonio Navarro House Complex,Home of Tejano rights advocate José Antonio Navarro; one of only two native-born Texans to sign the Texas Declaration of Independence.,29.42277778,-98.49694444
Texas,Palmito Ranch Battlefield,Site of the 1865 Battle of Palmito Ranch; the last major engagement of the American Civil War.,25.94666667,-97.28527778
Texas,Palo Alto Battlefield,Site of the 1846 Battle of Palo Alto; a precipitating event of the Mexican–American War.,26.02138889,-97.48055556
Texas,Walter C. Porter Farm,Part of this farm was used as an experimental agricultural farm in the early 20th century. Successful experiments here led to the establishment of the United States Department of Agriculture's Agricultural Extension Service.,32.77777778,-96.27444444
Texas,Presidio Nuestra Senora De Loreto De La Bahia,Chapel and former fortress compound; now a museum; built by the Spanish Empire in the 18th century; also used as a fortress in the 19th century; scene of the 1836 Battle of Goliad and Goliad Massacre,28.64666667,-97.38166667
Texas,Randolph Field Historic District,The historic core of Randolph Air Force Base; this area was established in the 1920s as a training field for military aviators.,29.53222222,-98.28
Texas,Samuel T. Rayburn House,Longtime home of United States Speaker of the House Samuel T. Rayburn,33.56805556,-96.20722222
Texas,Resaca De La Palma Battlefield,Site of the 1846 Battle of Resaca de La Palma; fought early in the Mexican–American War.,25.9375,-97.48611111
Texas,Roma Historic District,A well-preserved 19th century Rio Grande border town.,26.40611111,-99.01805556
Texas,San Jacinto Battlefield,Site of the decisive Battle of San Jacinto; securing the independence of Texas from Mexico.,29.74888889,-95.08027778
Texas,Space Environment Simulation Laboratory; Chambers A and B,This laboratory for testing equipment in space-like environments has been in use since 1965.,29.55888889,-95.08805556
Texas,Spanish Governor's Palace,This early Spanish colonial house was home to aristocratic leaders of the Spanish Texas; and is now a city museum.,29.425,-98.49444444
Texas,Strand Historic District,The Victorian downtown of Galveston.,29.30638889,-94.79361111
Texas,USS TEXAS,After seeing action in the First and Second World Wars; this ship was the first United States Navy battleship to become a museum; and the first to be named a National Historic Landmark.,29.75416667,-95.08944444
Texas,Texas State Capitol,The seat of Texas government; construction on this Italian Renaissance Revival building began in the 1870s.,30.27277778,-97.74111111
Texas,Trevino-Uribe Rancho,Fortified house built c. 1830; shortly after San Ygnacio's founding.,27.045,-99.44333333
Texas,Woodland,This modest house was the home of Texas leader Sam Houston in the 1840s and 1850s.,30.71472222,-95.55277778
Utah,Bingham Canyon Open Pit Copper Mine,The world's first and largest open-pit copper mine; Bingham Canyon was opened in 1904.,40.52222222,-112.1494444
Utah,Bryce Canyon Lodge and Deluxe Cabins,The Union Pacific Railroad built this national park lodge in 1924-1927. The architectural style was used by railroads for lodges across the American west with the encouragement of the National Park Service.,37.62611111,-112.1666667
Utah,Central Utah Relocation Center (Topaz),One of 10 relocation centers for internment of Japanese Americans during World War II. The internees were mostly from northern California and the San Francisco Bay Area; and included many professional artists.[4],39.41111111,-112.7722222
Utah,Danger Cave,,40.75194444,-114.0158333
Utah,Desolation Canyon,This remote canyon on the Green River was traversed by John Wesley Powell in 1869. Powell's expedition was sponsored by the Smithsonian Institution.,39.41666667,-110.0111111
Utah,Emigration Canyon,"The Mormon pioneers traversed the Wasatch Range through this canyon at the western end of their trail; beginning in 1847. The canyon mouth is the location of Brigham Young's famous quotation ""This is the place.""",40.76666667,-111.7666667
Utah,Fort Douglas,This US Army post was established in the 1860s to uphold United States authority in the Mormon territories; and to protect overland transportation and communication lines.,40.76472222,-111.8336111
Utah,Mountain Meadows Massacre Site,Site of the controversial 1857 massacre of migrants by Utah territorial militia.,37.47555556,-113.6436111
Utah,Old City Hall,Completed in 1866; the city hall also served as the capitol of the Utah Territory; and was the scene of many tensions between Mormon leaders and the United States.,40.77388889,-111.8866667
Utah,Quarry Visitor Center,Built as part of the National Park Service's Mission 66 program of modern architectural design in the US national parks; this visitor center exemplifies the philosophy of locating visitor facilities immediately at the resource being interpreted. The building was closed due to structural damage from unstable soils in 2006; and extensive works; including construction of a new visitor center; were undertaken.,40.44027778,-109.3013889
Utah,Reed O. Smoot House,The home of Reed Smoot from 1892 to his death in 1941. Smoot was a prominent US Senator best known for advocacy of protectionism and the Hawley-Smoot Tariff.,40.23222222,-111.6555556
Utah,Temple Square,The earthly center of The Church of Jesus Christ of Latter-day Saints. Begun in the mid-19th century; the Square's Mormon landmarks include the Salt Lake Temple; the Tabernacle; and the Assembly Hall.,40.77,-111.8927778
Utah,Brigham Young Complex,The Beehive House and adjacent Lion House were the residence of Brigham Young from 1852 until his death in 1877. As President of The Church of Jesus Christ of Latter-day Saints at the time of the Mormon settlement of the Salt Lake Valley; Young and his home were pivotal in the development of the Church; Utah; and the American west.,40.76777778,-111.8880556
Vermont,Brown Bridge,1880 covered bridge is outstanding example of Town lattice truss; may have been last bridge built by longtime bridgewright Nicholas Powers.,43.56611111,-72.91944444
Vermont,Calvin Coolidge Homestead District,Birthplace and family home of President Calvin Coolidge.,43.53555556,-72.72166667
Vermont,Robert Frost Farm,Homestead of author Robert Frost; now owned by Middlebury College.,43.96638889,-73.00472222
Vermont,George Perkins Marsh Boyhood Home,Boyhood home of George Perkins Marsh; an American diplomat and philologist; an early environmentalist. Now in the Marsh-Billings-Rockefeller National Historical Park.,43.6275,-72.51833333
Vermont,Justin S. Morrill Homestead,Gothic Revival home of Justin Smith Morrill; Vermont representative and senator known for the 1862 and 1890 Morrill Land-Grant Colleges Acts.,43.86111111,-72.37583333
Vermont,Mount Independence,Site of Fort Independence; an American Revolutionary War fortification built opposite Fort Ticonderoga.,43.82638889,-73.38027778
Vermont,Naulakha (Rudyard Kipling House),Home where Rudyard Kipling wrote The Jungle Book.,42.89861111,-72.56416667
Vermont,Robbins and Lawrence Armory and Machine Shop,Erected in 1846; this site is an excellent example of 19th-century American industrial architecture.,43.47277778,-72.38972222
Vermont,Rockingham Meeting House,"A rare 18th century New England meetinghouse of the ""second period"" type.",43.18777778,-72.48694444
Vermont,Rokeby,This Robinson family farmstead is significant for its role in the Underground Railroad.,44.22055556,-73.23805556
Vermont,Round Church,The Round Church; built in 1812–1813; is a rare; well-preserved example of a sixteen-sided meetinghouse.,44.39888889,-72.99944444
Vermont,Shelburne Farms,Created in 1886 by Dr. William Seward Webb and Eliza Vanderbilt Webb as a model agricultural estate.,44.39222222,-73.25722222
Vermont,St. Johnsbury Athenaeum,Significant due to its architecture; its American paintings and books from its original role as a public library and free art gallery; and its funding by Horace Fairbanks; manufacturer of the world's first platform scale.,44.41083333,-72.01888889
Vermont,Socialist Labor Party Hall,A place where socialist; anarchist; and labor anarchist politics were debated.,44.19833333,-72.5075
Vermont,Stellafane Observatory,Contains original clubhouse of the Springfield Telescope Makers; Inc. (1924); and the first large optical telescope (1930) built and owned by that kind of amateur society.,43.27611111,-72.51916667
Vermont,Ticonderoga (Side-paddle-wheel Lakeboat),220-foot (67 m) steamboat built in Shelburne in 1906.,44.375,-73.23138889
Vermont,Vermont Statehouse,The capitol and seat of the state's legislative branch of government.,44.26027778,-72.58083333
Vermont,Emma Willard House,Home of Emma Willard; an influential pioneer in the development of women's education in the United States.,44.00555556,-73.17472222
Virginia,Alexandria Historic District,Comprises the central portion of Alexandria; Virginia,38.80333333,-77.04638889
Virginia,Aquia Church,Mid-18th-century church,38.46472222,-77.40305556
Virginia,Bacon's Castle,One of the oldest brick buildings in Virginia,37.10888889,-76.72222222
Virginia,Ball's Bluff Battlefield and National Cemetery,Site of an embarrassing Union defeat early in the American Civil War; caused by inept generalship; after which drowned troops' bodies floated down the Potomac River to Washington; D.C.,39.13138889,-77.52916667
Virginia,Banneker (Benjamin) SW-9 Intermediate Boundary Stone,A boundary stone associated with Benjamin Banneker; (1731–1806); an African American surveyor; mathematician and astronomer who assisted Andrew Ellicott during the first two months of Ellicott's 1791–1792 survey of the boundaries of the original District of Columbia.[3],38.88305556,-77.15916667
Virginia,Barracks; Virginia Military Institute,Gothic style cadet barracks building on the grounds of Virginia Military Institute,37.79027778,-79.43861111
Virginia,Berkeley,One of the great plantations of Virginia; associated with Presidents William Henry Harrison and Benjamin Harrison.,37.32166667,-77.18166667
Virginia,Berry Hill,A Greek Revival plantation mansion; imitating the Parthenon,36.69666667,-78.94416667
Virginia,Brandon,"Plantation tended from 1614 on; with unusual brick mansion in style of Palladio's ""Roman Country House"" completed in 1760s",37.2575,-76.99333333
Virginia,Bremo Historic District,James River plantation with mansion probably designed by Thomas Jefferson,37.72555556,-78.32972222
Virginia,Bruton Parish Church,Earliest church in the British American colonies to reflect the infusion of English Renaissance style.,37.26916667,-76.70277778
Virginia,Camden,Two-story Italian villa featuring such 19th-century innovations as a central heating system; gas lights; inside toilets; and shower baths.,38.16333333,-77.16138889
Virginia,Camp Hoover,President Herbert Hoover's rustic presidential retreat; also known as Rapidan Camp.,38.49194444,-78.42083333
Virginia,Cape Henry Lighthouse,First lighthouse to be erected by the Federal Government.,36.92388889,-76.00833333
Virginia,Carter's Grove,Georgian country house and plantation near Williamsburg.,37.20694444,-76.62472222
Virginia,Cedar Creek Battlefield and Belle Grove Plantation,Site of the American Civil War battle of Cedar Creek and the Belle Grove Plantation.  Divided into two pieces by Interstate 81,39.01972222,-78.30055556
Virginia,Christ Church; Alexandria,1773 Georgian brick church,38.80638889,-77.0475
Virginia,Christ Church (Lancaster County),Example of British Colonial ecclesiastical architecture.,37.67694444,-76.41861111
Virginia,City Hall (Richmond),Example of the High Victorian Gothic style.,37.53777778,-77.43305556
Virginia,Confederate Capitol,From July 1861 to April 1865; the Confederate Congress met here; state capitol before and after the war,37.53888889,-77.43361111
Virginia,Charles Richard Drew House,Home of Dr. Charles R. Drew; an African American physician and researcher whose leadership on stockpiling blood plasma saved lives in World War II,38.8725,-77.08722222
Virginia,Drydock Number One; Norfolk Naval Shipyard,Union frigate USS Merrimack was rebuilt by the Confederates in this drydock; becoming the ironclad CSS Virginia. Now part of Norfolk Naval Shipyard.,36.81861111,-76.29305556
Virginia,Egyptian Building,First permanent home of the Medical Department of Hampden-Sydney College,37.53833333,-77.42916667
Virginia,Elsing Green,Georgian plantation house built by Carter Braxton,37.6025,-77.05111111
Virginia,Exchange,Two-story Greek Revival structure with a Doric portico.,37.23194444,-77.40527778
Virginia,Eyre Hall,A private plantation in the hands of the Eyre family since 1668.,37.23,-77.40444444
Virginia,Five Forks Battlefield,Site of Battle of Five Forks; where Lee's flank was turned; leading to virtual end of the American Civil War in 1865.,37.13916667,-77.62305556
Virginia,Gerald R. Ford; Jr.; House,House of President Gerald R. Ford.,38.81111111,-77.08027778
Virginia,Fort Monroe,Fort Monroe was completed in 1834; and is named in honor of U.S. President James Monroe. Completely surrounded by a moat; the six-sided stone fort is the only one of its kind left in the United States that is still an active Army post.,37.00361111,-76.3075
Virginia,Fort Myer Historic District,U.S. Army post adjacent to Arlington National Cemetery.,38.88027778,-77.07972222
Virginia,Franklin & Armfield Office,Largest slave trading firm in the antebellum South,38.80194444,-77.05472222
Virginia,Gadsby's Tavern,Original tavern was a central part of the social; economic; political; and educational life of the city of Alexandria; and the United States. (Try Gadsby's Tavern Museum),38.80361111,-77.04388889
Virginia,Ellen Glasgow House,Residence of author Ellen Glasgow,37.54083333,-77.445
Virginia,Carter Glass House,A home of influential congressman and senator Carter Glass,37.41333333,-79.1475
Virginia,Green Springs Historic District,Rural manor houses and related buildings.,38.01527778,-78.16416667
Virginia,Greenway Court,Remnants of 5;000;000-acre (20;000 km2) estate of Thomas Fairfax; 6th Lord Fairfax of Cameron; only British peer in America; where George Washington worked as a surveyor,39.04444444,-78.11916667
Virginia,Gunston Hall,Home of the United States Founding Father George Mason.,38.64694444,-77.14638889
Virginia,Hampton Institute,Hampton University began in 1868 as a teacher training school to train young Black men and women.,37.02138889,-76.33722222
Virginia,Hanover County Courthouse,This Georgian courthouse has been used continuously since its completion around 1735. It was here that; in 1763; Patrick Henry argued and won THE PARSON'S CAUSE; a case involving religious liberty in the Colony.,37.76111111,-77.3675
Virginia,Holly-Knoll-Robert R. Moton House,Retirement home of Black educator Robert Russa Moton,37.38777778,-76.64388889
Virginia,The Homestead,Example of Georgian and Colonial Revival architecture.,37.99555556,-79.82972222
Virginia,Humpback Bridge,Oldest surviving covered bridge in Virginia; a rare example of a covered humpback bridge.,37.80055556,-80.04694444
Virginia,Jackson Ward Historic District,A historically African-American neighborhood.,37.54833333,-77.44083333
Virginia,Stonewall Jackson Headquarters,Confederate Major General Jackson lived here during the 1861-1862 winter,39.18805556,-78.16611111
Virginia,Kenmore,Home of Fielding Lewis,38.29305556,-77.46638889
Virginia,Lee Chapel; Washington and Lee University,Victorian Gothic brick chapel commemorates the years Robert E. Lee (1807–1870) served as president (1865–1870) of the college; then known as Washington College. Lee is buried in a chapel vault.,37.78555556,-79.44222222
Virginia,"LIGHTSHIP NO. 101 ""PORTSMOUTH""",Lightship Portsmouth; commissioned as Lightship 101; was first stationed at Cape Charles; Virginia.,36.83666667,-76.29861111
Virginia,Lunar Landing Research Facility,Crane at Langley Research Center used to practice Apollo lunar landings,37.10027778,-76.38972222
Virginia,Main Street Station and Trainshed,Station is an example of Beaux-Arts influence; and the trainshed is one of the last gable-roofed trainsheds in America.,37.53277778,-77.42916667
Virginia,Marlbourne,Property of Confederate secessionist Edmund Ruffin,37.65416667,-77.2225
Virginia,General George C. Marshall House,"Last home of General George C. Marshall; who called it ""Dodona Manor"".",39.11416667,-77.56
Virginia,John Marshall House,Home of 4th Chief Justice John Marshall.,37.54083333,-77.43305556
Virginia,Cyrus McCormick Farm and Workshop,Home of the inventor of mechanical reaper.,37.93388889,-79.21777778
Virginia,Gari Melchers Home,Residence and studio of painter Gari Melchers,38.325,-77.47305556
Virginia,Menokin,Home of Declaration of Independence signer Francis Lightfoot Lee.,38.00694444,-76.80111111
Virginia,"Gen. William ""Billy"" Mitchell House","Residence of General William ""Billy"" Mitchell; advocate of military air power.",38.96111111,-77.74555556
Virginia,James Monroe Law Office,James Monroe used this structure as a law office from 1786 to 1789.  It is now a museum.,38.3025,-77.46166667
Virginia,James Monroe Tomb,"Tomb with ""flamboyant and delicate tracery in cast iron"" of President James Monroe",37.53305556,-77.45555556
Virginia,Monticello (Thomas Jefferson House),Mansion of President Thomas Jefferson.,38.00833333,-78.45333333
Virginia,Montpelier (James Madison House),Residence of President James Madison.,38.21972222,-78.16944444
Virginia,Monument Avenue Historic District,Broad tree-lined avenue with several impressive memorials.,37.56027778,-77.47083333
Virginia,Monumental Church,Early Greek Revival church.,37.53694444,-77.43
Virginia,Robert Russa Moton High School,"Site of a 1951 student strike that led to court case striking down the practice of ""separate but equal"" schools; now a museum",37.29111111,-78.39777778
Virginia,Mount Airy,Stone plantation house. Burial place of Francis Lightfoot Lee.,37.97222222,-76.79138889
Virginia,Mount Vernon,Plantation home of President George Washington.,38.70777778,-77.08611111
Virginia,Natural Bridge,Natural rock arch; once owned by Thomas Jefferson.,37.62555556,-79.54527778
Virginia,New Kent School and George W. Watkins School,Pair of schools that represent the first wave of desegregation of southern schools in the decade after the 1954 Brown v. Board of Education Supreme Court decision. Focus of 1968 Green v. County School Board; in which the Supreme Court made specific demands to enforce its vision of desegregation.,37.53222222,-77.14138889
Virginia,Oak Hill (James Monroe House),Residence of President James Monroe,38.9975,-77.62027778
Virginia,Oatlands,Notable Federal-style mansion designed and built by George Carter.,39.04083333,-77.61722222
Virginia,Pear Valley,An early 18th century Chesapeake cottage.,37.39666667,-75.92472222
Virginia,Pentagon,Building is symbolic of national military power.,38.87111111,-77.05583333
Virginia,Petersburg Breakthrough Battlefield,Site of Union breakthrough that collapsed Confederate General Lee's fortifications from Petersburg to Richmond; on April 2; 1865.,37.18944444,-77.47583333
Virginia,Pittsylvania County Courthouse,In 1878; Judge J.D. Coles was arrested for excluding African Americans citizens from serving as jurors; resulting in the Supreme Court case Ex Parte Virginia; extending the Equal Protection Clause of the United States Constitution to jury selection processes.,36.82638889,-79.39833333
Virginia,Pocahontas Exhibition Coal Mine,1882 mine in the Pocahontas coalfield.,37.30805556,-81.34972222
Virginia,Poplar Forest,Thomas Jefferson built this structure as a country retreat.,37.34833333,-79.265
Virginia,Potomac (Potowmack)(Patowmack) Canal Historic District,Remains of an impressively engineered canal built beside the falls of the Potomac.,38.99638889,-77.25305556
Virginia,Prestwould,Most intact and best documented plantation surviving in Southside Virginia.,36.65527778,-78.57055556
Virginia,Quarters 1 (Fort Myer),Residence of all U.S. Army Chiefs of Staff since 1910,38.88277778,-77.08138889
Virginia,Peyton Randolph House,Home of Peyton Randolph; first President of the Continental Congress.,37.27027778,-76.7
Virginia,Virginia Randolph Cottage,Commemorates notable Black teacher Virginia E. Randolph (1874-1958).,37.66111111,-77.48222222
Virginia,Rendezvous Docking Simulator,Trainer used by Gemini and Apollo program astronauts to practice rendezvous and docking techniques at Langley Research Center,37.08388889,-76.37805556
Virginia,Reynolds Homestead,Home of R. J. Reynolds; founder of the R. J. Reynolds Tobacco Company,36.64222222,-80.14861111
Virginia,Ripshin Farm,Summer home of author Sherwood Anderson.,36.69805556,-81.40722222
Virginia,Rising Sun Tavern,Tavern built by Charles Washington; youngest brother of George Washington,38.30472222,-77.4625
Virginia,Rotunda; University of Virginia,Designed by Thomas Jefferson shortly before his death.,38.03083333,-78.50527778
Virginia,Sabine Hall,Early Georgian two story brick mansion.,37.94,-76.78472222
Virginia,St. John's Episcopal Church (Richmond),"Patrick Henry delivered his ""Liberty or Death"" speech here.",37.52944444,-77.41972222
Virginia,Saint Luke's Church (Smithfield),English room church with Gothic details,36.93805556,-76.58638889
Virginia,St. Peter's Parish Church,1703 Episcopal church may have been where George and Martha Washington were married,37.54027778,-77.05638889
Virginia,Saratoga,Gray limestone Georgian house built by Brig. Gen. Daniel Morgan; best known for his victory over the British at the Battle of Cowpens in 1781.,39.08333333,-78.06
Virginia,Sayler's Creek Battlefield,Sites of Battle of Sayler's Creek on April 6; 1865; where 1/4 of Lee's army was cut off; three days before surrender at Appomattox,37.31777778,-78.23388889
Virginia,Scotchtown (Patrick Henry House),Plantation house of unusual size that was childhood home of Dolley Madison and later a home of Patrick Henry,37.84444444,-77.58444444
Virginia,James Semple House,House likely designed by Thomas Jefferson; a relative of the Semples; President John Tyler resided here while attending school.,37.26833333,-76.69333333
Virginia,Shack Mountain,Home of Fiske Kimball; author of Thomas Jefferson; Architect.,38.09222222,-78.50111111
Virginia,Shirley,Oldest plantation in Virginia.,37.35583333,-77.24416667
Virginia,Skyline Drive Historic District,Road through the Shenandoah National Park,38.72611111,-78.31888889
Virginia,Spence's Point (John Roderigo Dos Passos House),Farm home of writer John Roderigo Dos Passos.,38.07944444,-76.55722222
Virginia,Stratford Hall,Notable example of early Georgian architecture. Birthplace of Robert E Lee.,38.14972222,-76.83972222
Virginia,Adam Thoroughgood House,One of the oldest brick houses in Virginia; built by Adam Thoroughgood.,36.89333333,-76.11305556
Virginia,Tredegar Iron Works,One of the largest iron works from 1841 to 1865.,37.53555556,-77.44527778
Virginia,Tuckahoe,Tuckahoe; owned by the Randolph family; was the home of president Thomas Jefferson for 7 years during his boyhood.,37.57055556,-77.65305556
Virginia,John Tyler House,Residence of President John Tyler.,37.32472222,-77.02055556
Virginia,University Of Virginia Historic District,"District includes Jefferson's original ""academical village"" and the Rotunda.",38.03472222,-78.50416667
Virginia,Variable Density Tunnel,Steel tank from a wind tunnel at Langley Research Center. (use source [1]),37.07694444,-76.34416667
Virginia,Virginia Governor's Mansion,State Executive Mansion.,37.53666667,-77.4325
Virginia,Virginia Military Institute Historic District,First state-supported military college.,37.79027778,-79.43583333
Virginia,Maggie Lena Walker House,Home of Maggie Lena Walker; first woman to establish an American bank; now a National Historic Site,37.54777778,-77.43777778
Virginia,Washington and Lee University Historic District,Neoclassical buildings that form one of the most dignified college campuses. Washington & Lee University,37.78555556,-79.44222222
Virginia,George Washington Boyhood Home Site,Known locally as Ferry Farm.,38.29527778,-77.44916667
Virginia,George Washington Masonic National Memorial,One of the largest private memorials to Washington; reflecting the Masonic involvement of many Founding Fathers,38.8075,-77.06611111
Virginia,Waterford Historic District,Picturesque village; oldest settlement in Loudoun County,39.18666667,-77.61
Virginia,Westover,Plantation that is ancestral seat of the Byrd family,37.33277778,-77.17305556
Virginia,White House of the Confederacy,Residence of Confederate President Jefferson Davis.,37.53888889,-77.42972222
Virginia,Wickham-Valentine House,One of Richmond's finest Federal residences.,37.54166667,-77.43111111
Virginia,Williamsburg Historic District,Capital of Virginia from 1699 to 1799.,37.2625,-76.69972222
Virginia,Woodlawn,Flagship property of the National Trust for Historic Preservation.,38.71666667,-77.13611111
Virginia,Woodrow Wilson Birthplace,Birthplace of President Thomas Woodrow Wilson; now his presidential library,38.14861111,-79.06916667
Virginia,Wren Building; College of William and Mary,Wren Building at the College of William and Mary.,37.26888889,-76.70916667
Virginia,Wythe House,One of Virginia's finest Georgian brick townhouse and home of George Wythe.,37.27,-76.70333333
Virginia,Yeocomico Church,Significant example of transitional Colonial architecture.,38.06222222,-76.59722222
Washington (state),ADVENTURESS (Schooner),Built in 1913 as a yacht for private Arctic exploration; this schooner actually spent most of its career as a pilot boat at San Francisco. It is significant as an example of the work of the naval architect Bowdoin B. Crowninshield; who greatly influenced 20th century American yacht and schooner design.,47.635,-122.3275
Washington (state),American and English Camps; San Juan Island,Both of these camps were set up in 1859 as response to the hostilities of the Pig War. The camps were occupied for 12 years; until the Treaty of Washington was signed; negotiated by Kaiser Wilhelm I of Germany. The British abandoned their camp in November 1872; while the American camp was disbanded in July 1874.[4],48.46361111,-123.0205556
Washington (state),ARTHUR FOSS (Tug),Built in 1889; the Arthur Foss is the oldest wooden-hulled tugboat afloat. She gained worldwide fame when the Metro-Goldwyn-Mayer movie studio leased the vessel for its 1933 production Tugboat Annie; starring Marie Dressler and Wallace Beery.[5] In World War II; Arthur Foss was the last boat to escape before the Battle of Wake Island began in December 1941.[6],47.62805556,-122.3369444
Washington (state),B Reactor,The B-Reactor at Hanford Site; Washington; was the first large scale plutonium production reactor ever built. The project was commissioned under the Manhattan Project; during World War II; to develop the first nuclear weapons.,46.63027778,-119.6475
Washington (state),Bonneville Dam Historic District,Built in the 1930s to harness the Columbia River for power generation; this was the first hydroelectric dam with a hydraulic drop sufficient to produce 500;000 kW of hydropower. The NHL district covers the dam and other elements of the federal dam project; including the #1 powerhouse; navigation lock; fish ladder; and hatchery. The site is also listed in Oregon.,45.64388889,-121.9616667
Washington (state),Chinook Point,Captain Robert Gray became the first European to see the Columbia River at this location in 1792.[7] His explorations gave the United States a strong position in its later territorial contests with Great Britain.,46.25194444,-123.9230556
Washington (state),Duwamish (Fireboat),Built in 1909; the Duwamish is the second-oldest boat in the US built specifically for firefighting.,47.66388889,-122.3941667
Washington (state),Fireboat No. 1,Built in 1929; Fireboat No. 1 is now in permanent dry dock in Tacoma.,47.28666667,-122.4894444
Washington (state),Fort Nisqually Granary,Established in 1833; Fort Nisqually was the first European trading post on Puget Sound.[8] Both of these buildings have been moved to Point Defiance Park; and a replica of the original Fort Nisqually as a living museum.,47.30361111,-122.5327778
Washington (state),Fort Worden,Fort Worden was built during the Endicott period of US seacoast defense building. It is now a Washington state park.,48.13305556,-122.7652778
Washington (state),"Lightship No. 83 ""SWIFTSURE""",Built in 1904; Lightship No. 83 is the oldest surviving American lightvessel. Now moored at Northwest Seaport at Lake Union Park and re-named SWIFTSURE after the closest former lightship station to Seattle; it has been undergoing a comprehensive rehabilitation since 2008.[9],47.62777778,-122.3366667
Washington (state),Longmire Buildings,The three contributing buildings are the Service Station; the Community Building; and the third (former) Administration Building;[10][11] and are examples of National Park Service Rustic architecture.,46.74888889,-121.8094444
Washington (state),Marmes Rockshelter,Despite being the fact that human remains at the site are the oldest that have been found in Washington; and at the time of excavation; the oldest set of remains found in North America;[12] the site was submerged under water after the closing of the Lower Monumental Lock and Dam.[13],46.61444444,-118.2025
Washington (state),Mount Rainier National Park,The National Park Service's master planning process at this national park in the 1920s marked a significant evolution in the professional management of scenic and recreational lands. The park retains most of the facilities that grew out of this pioneer plan.,46.83305556,-121.8330556
Washington (state),Panama Hotel,Built in 1910; this building holds the last remaining Japanese bathhouse (sento) in the United States.[14],47.6,-122.3261111
Washington (state),Paradise Inn,Opened in 1917; and built in the National Park Service Rustic style of architecture.,46.785,-121.7325
Washington (state),Pioneer Building; Pergola; and Totem Pole,The Pioneer Building is a Richardsonian Romanesque building built in 1892. The Pergola was formerly a cable car stop built in 1909;[15] and the Seattle Totem Pole; which was originally carved around 1790; was stolen from a Tlingit village; and presented to the city of Seattle by its Chamber of Commerce in 1899.[16],47.60055556,-122.3325
Washington (state),Port Gamble Historic District,This company town was founded in 1853; and ran the longest running timber mill in the US; which just closed in 1995. Seattle architect Charles Bebb designed many of the town's buildings.[17],47.855,-122.5838889
Washington (state),Port Townsend,Formerly a prosperous customs station; this town retains a significant collection of 19th century commercial and residential buildings.,48.115,-122.7552778
Washington (state),Puget Sound Naval Shipyard,This shipyard was the primary repair destination for damaged battleships during World War II. Of the eight ships bombed in the Japanese attack on Pearl Harbor; five were repaired here.,47.55888889,-122.6380556
Washington (state),Seattle Electric Company Georgetown Steam Plant,Originally built in 1906 to power interurban rail transport between Seattle and Tacoma; the building is now a museum; and houses the only functioning Curtis Vertical Steam Turbogenerator in existence.,47.53361111,-122.3216667
Washington (state),Virginia V (Steamboat),"Constructed in 1922; the Virginia V is the last functioning ship of the Puget Sound Mosquito Fleet; and the only ""wooden-hull; steam-powered; passenger vessel"" that operates on the West Coast of the United States.[18]",47.63,-122.3816667
Washington (state),W.T. Preston (Snagboat),From 1929 to 1981; the Preston worked clearing rivers of debris; to make them passable to ship traffic. Today the boat is in permanent dry dock; and houses a museum.,47.66416667,-122.3955556
Washington (state),Yakima Park Stockade Group,Log building complex of four individual buildings in Mount Rainier National Park that is architecturally significant on its own.,46.91166667,-121.6425
West Virginia,Andrews Methodist Episcopal Church,Where the Mother's Day holiday was started.,39.33888889,-80.01861111
West Virginia,Baltimore and Ohio Railroad Martinsburg Shops,Architecturally significant railway buildings; also where the Great Railroad Strike of 1877 began.,39.46083333,-77.95944444
West Virginia,Campbell Mansion,Home of Alexander Campbell; founder and president of Bethany College,40.20583333,-80.5475
West Virginia,Clover Site,Archaeological site.,38.59,-82.23166667
West Virginia,Davis and Elkins Historic District,Historic district including Graceland and Halliehurst mansions,38.92888889,-79.84916667
West Virginia,Elkins Coal and Coke Company Historic District,140 beehive coke ovens; the last operated in the United States.,39.545,-79.80972222
West Virginia,Grave Creek Mound,The United States' largest cone-shaped burial mound; 62 feet (19 m) tall; 240 feet (73 m) diameter at base.,39.91666667,-80.745
West Virginia,The Greenbrier,Hotel and emergency relocation center for the U.S. congress.,37.78527778,-80.30833333
West Virginia,Matewan Historic District,Site of bloody 1920 coal miners' strike depicted in John Sayles' film Matewan,37.62305556,-82.16638889
West Virginia,Old Main; Bethany College,Historic main building on Bethany College campus.,40.20388889,-80.56027778
West Virginia,Reber Radio Telescope,First parabolic radio telescope; built by amateur astronomer Grote Reber.,38.42833333,-79.81777778
West Virginia,Traveller's Rest,Homestead of General Horatio Gates and a rare surviving example of Virginia architect John Ariss's work.,39.38805556,-77.90083333
West Virginia,Alexander Wade House,Home of innovative educator Alexander Wade.,39.62527778,-79.95833333
West Virginia,West Virginia Independence Hall,Site of 1861–1863 pro-Union government of Virginia.,40.06472222,-80.72222222
West Virginia,Weston Hospital,One of the largest hand-cut stone masonry buildings in the United States.,39.03861111,-80.47138889
West Virginia,Wheeling Suspension Bridge,World's first long suspension bridge.,40.06833333,-80.72722222
