movie,address,notes,lat,lng
The Dark Knight Rises (2012),George Farmiloe Building - 28-36 St John Street; Clerkenwell; London; England; UK,(Gotham City Police Department)                       ,51.52072020000001,-0.1013701
The Dark Knight Rises (2012),Los Angeles; California; USA,,34.0522342,-118.24368490000002
The Dark Knight Rises (2012),Warner Brothers Burbank Studios - 4000 Warner Boulevard; Burbank; California; USA,(studio)                       ,34.1475474,-118.3390296
The Dark Knight Rises (2012),Nottingham; Nottinghamshire; England; UK,,52.95478320000001,-1.1581086
The Dark Knight Rises (2012),Greenwood Lake; New York; USA,,41.2225942,-74.294317
The Dark Knight Rises (2012),New York City; New York; USA,(Wayne Enterprises)                       ,40.7127753,-74.0059728
The Dark Knight Rises (2012),Third Street Tunnel; Bunker Hill; Downtown; Los Angeles; California; USA,(Cat Woman blasts the obstruction)                       ,34.0528861,-118.251096
The Dark Knight Rises (2012),Sony Pictures Studios - 10202 W. Washington Blvd.; Culver City; California; USA,(studio)                       ,34.017707,-118.4014313
3 Idiots (2009),IIM Campus; Bangalore; Karnataka; India,,12.895615199999998,77.602547
3 Idiots (2009),Madh Island; Mumbai; Maharashtra; India,,19.1466986,72.7890754
3 Idiots (2009),Woodville Palace Hotel; Shimla; Himachal Pradesh; India,,31.0916562,77.17776590000003
3 Idiots (2009),Mall Road; Shimla; Himachal Pradesh; India,,31.0989034,77.175584
3 Idiots (2009),Delhi; India,,28.7040592,77.1024902
3 Idiots (2009),Pangong Tso; Ladakh; Jammu & Kashmir; India,(The climax Scene)                       ,33.7595131,78.6674404
3 Idiots (2009),Noida; Uttar Pradesh; India,,28.5355161,77.3910265
3 Idiots (2009),Mumbai; Maharashtra; India,,19.0759837,72.87765590000002
3 Idiots (2009),Indira Gandhi International Airport; Vasant Vihar; South West Delhi; Delhi; India,,28.5561624,77.0999578
3 Idiots (2009),Bangalore; Karnataka; India,,12.9715987,77.5945627
Taare Zameen Par (2007),Panchgani; Maharashtra; India,(New Era High School)                       ,17.923643,73.7983062
Taare Zameen Par (2007),St. Xavier's High School; Mumbai; Maharashtra; India,(Ishaan's first school)                       ,18.9442044,72.830277
Taare Zameen Par (2007),Bungalow No. 55; Mysore Colony; Chembur; Maharashtra; India,,19.0313577,72.890399
Taare Zameen Par (2007),Bungalow No. 4; B P Housing Colony; Chembur; Maharashtra; India,,19.044621300000006,72.9024502
Taare Zameen Par (2007),Borla Uttam Society; Mumbai; Maharashtra; India,,19.046469,72.90263470000002
Taare Zameen Par (2007),New Era High School; Chesson Rd; Panchgani; Maharashtra; India,(Ishaan's boarding school)                       ,17.925563,73.796818
Taare Zameen Par (2007),Il Palazzo Hotel; Shirinbai Davierwalla Marg; Dist. Satara; Panchgani; Maharashtra; India,,17.925164300000006,73.8021127
Taare Zameen Par (2007),Mumbai; Maharashtra; India,,19.0759837,72.87765590000002
Taare Zameen Par (2007),Mysore Colony; Chembur; Maharashtra; India,(Ishaan's home town)                       ,19.0322376,72.8907502
Taare Zameen Par (2007),Trombay Club; B P Housing Colony; Chembur; Maharashtra; India,,19.0360065,72.9000632
Taare Zameen Par (2007),The Haffkins Institute; 40/W; Acharya Dhonde Marg; Parel Village; Parel; Mumbai; Maharashtra 400012; India,,19.0020653,72.8437555
Taare Zameen Par (2007),The Acres Club; 411-B; Hemu Kalani Marg; Chembur East; Maharashtra; India,,19.0521789,72.89254100000002
Taare Zameen Par (2007),Ravine Hotel; Sydney Point; Wai-Panchgani Rd; Panchgani; Maharashtra; India,,17.9345143,73.80504429999998
WALL·E (2008),Pixar Animation Studios - 1200 Park Avenue; Emeryville; California; USA,,37.8328362,-122.2839686
WALL·E (2008),Walt Disney Animation Studios - 2100 Riverside Drive; Burbank; California; USA,,34.1555974,-118.3230868
Babam ve Oglum (2005),Seferihisar; Turkey,,38.19515,26.834402
Babam ve Oglum (2005),Izmir; Turkey,(location)                       ,38.423734,27.142826
Babam ve Oglum (2005),Balikesir; Turkey,,39.6532976,27.8903423
Babam ve Oglum (2005),Istanbul; Turkey,,41.0082376,28.9783589
Babam ve Oglum (2005),Ayvalik; Turkey,,39.319185,26.692387
The Lives of Others (2006),Gedenkstätte Hohenschönhausen; Hohenschönhausen; Berlin; Germany,,52.5418823,13.5002509
The Lives of Others (2006),Hufelandstraße; Prenzlauer Berg; Berlin; Germany,,52.5312297,13.4335758
The Lives of Others (2006),Karl-Marx-Allee; Berlin; Germany,,52.51769670000001,13.4360408
The Lives of Others (2006),Wedekindstraße; Friedrichshain; Berlin; Germany,,52.51268570000001,13.445498
The Lives of Others (2006),Berlin; Germany,,52.5200066,13.404954
The Lives of Others (2006),Altes Stadthaus; Klosterstraße; Berlin; Germany,,52.5165884,13.4115255
The Lives of Others (2006),Normannenstraße; Lichtenberg; Berlin; Germany,,52.51601089999999,13.483597400000004
The Lives of Others (2006),Germany,,51.165691,10.451526
Oldeuboi (2003),Busan; South Korea,,35.17955429999999,129.07564159999998
Oldeuboi (2003),Seoul; South Korea,,37.566535,126.9779692
Oldeuboi (2003),Mount Lyford; Southern Alps; New Zealand,(final scenes)                       ,-43.5,170.5
Oldeuboi (2003),Songgye High School; Chinju; Kyongsangnam-Do; South Korea,(Evergreen High School)                       ,35.179981700000006,128.1076213
American Beauty (1999),Sacramento; California; USA,(aerial shots)                       ,38.5815719,-121.4943996
American Beauty (1999),11388 Homedale Street; Brentwood; Los Angeles; California; USA,(Lester's house)                       ,34.0679054,-118.4657523
American Beauty (1999),South High School - 4801 Pacific Coast Highway; Torrance; California; USA,(High school scenes)                       ,33.81100429999999,-118.364017
American Beauty (1999),Long Beach Polytechnic High School - 1600 Atlantic Avenue; Long Beach; California; USA,,33.786804499999995,-118.1829363
American Beauty (1999),South Bay; Los Angeles; California; USA,,33.8798386,-118.3812562
American Beauty (1999),330 S. Windsor Blvd.; Hancock Park; Los Angeles; California; USA,(The Colonel's house)                       ,34.0679203,-118.3211304
American Beauty (1999),20105 Saticoy Rd.; Canoga Park; Los Angeles; California; USA,(Mr. Smiley's drive-through)                       ,34.2085565,-118.5717475
American Beauty (1999),Los Angeles Police Academy - 1880 N. Academy Drive; Elysian Park; Los Angeles; California; USA,(target shooting scene)                       ,34.0821583,-118.2416269
American Beauty (1999),Alameda Avenue; Burbank; California; USA,(Lester driving scenes)                       ,34.1813903,-118.2925059
American Beauty (1999),Chatsworth; Los Angeles; California; USA,(open house scene)                       ,34.2506356,-118.61481
American Beauty (1999),Blondie Street; Columbia/Warner Bros. Ranch - 411 North Hollywood Way; Burbank; California; USA,,34.1578705,-118.3441702
American Beauty (1999),Warner Brothers Burbank Studios - 4000 Warner Boulevard; Burbank; California; USA,(studio)                       ,34.1475474,-118.3390296
Braveheart (1995),Fort William; Glen Coe; Highland; Scotland; UK,,56.68010200000001,-5.1306753
Braveheart (1995),Aonach Eagach; Highland; Scotland; UK,(opening sequence)                       ,56.6666667,-5.0333333
Braveheart (1995),Coronation Plantation; County Wicklow; Ireland,,53.1557118,-6.362718
Braveheart (1995),Ardmore Studios; Herbert Road; Bray; County Wicklow; Ireland,(studio)                       ,53.1965032,-6.1243724
Braveheart (1995),Ballymore Eustace; County Kildare; Ireland,,53.13300989999999,-6.614880900000001
Braveheart (1995),Curragh Plains; County Kildare; Ireland,(Battle of Stirling Bridge)                       ,53.16048620000001,-6.8943009
Braveheart (1995),Glen Coe; Highland; Scotland; UK,,56.6825599,-5.1022713
Braveheart (1995),The Curragh; County Kildare; Ireland,,53.1420265,-6.8285954
Braveheart (1995),Scotland; UK,,56.49067120000001,-4.2026458
Braveheart (1995),Sally's Gap; County Wicklow; Ireland,,53.1369,-6.31
Braveheart (1995),Kippure Estate; Blessington; County Wicklow; Ireland,,53.16649820000001,-6.3793551
Braveheart (1995),St Margarets; Dublin; County Dublin; Ireland,,53.3024468,-6.1928564
Braveheart (1995),UK,,55.378051,-3.435973
Braveheart (1995),Arizona; USA,(Impaling of horses in battle sequence)                       ,34.048928100000005,-111.0937311
Braveheart (1995),Glen Nevis; Fort William; Highland; Scotland; UK,,56.8129976,-5.0777937999999985
Braveheart (1995),Loch Leven; Onich; Highland; Scotland; UK,,56.68298100000001,-5.1423470999999985
Braveheart (1995),Trim Castle; Trim; County Meath; Ireland,(York and London scenes)                       ,53.5544205,-6.7893993
Braveheart (1995),Bective Abbey; County Meath; Ireland,(London scenes)                       ,53.582474100000006,-6.7028943
Braveheart (1995),King John's Castle; Trim; County Meath; Ireland,,53.5544205,-6.7893993
Braveheart (1995),Dunsany Castle; County Meath; Ireland,,53.53559370000001,-6.620883
Braveheart (1995),Dunsoghly Castle; County Dublin; Ireland,(Edinburgh Castle)                       ,53.4268949,-6.3182188
Braveheart (1995),Ireland,,53.1423672,-7.692053599999999
Braveheart (1995),Trim; County Meath; Ireland,,53.5523666,-6.7866474000000006
Braveheart (1995),Luggala Estate; County Wicklow; Ireland,,53.1054786,-6.2846532
Braveheart (1995),USA,,37.09024,-95.712891
Aliens (1986),Acton Lane Power Station; Acton Lane; Acton; London; England; UK,(atmosphere processing station)                       ,51.5342884,-0.257883
Aliens (1986),Pinewood Studios; Iver Heath; Buckinghamshire; England; UK,(studio)                       ,51.5486578,-0.5349495
Aliens (1986),Albert R. Broccoli 007 Stage; Pinewood Studios; Iver Heath; Buckinghamshire; England; UK,(studio) (interiors: Sulaco space ship cargo bay)                       ,51.5486578,-0.5349495
Once Upon a Time in America (1984),Williamsburg Bridge; New York City; New York; USA,,40.7135741,-73.9724034
Once Upon a Time in America (1984),Venice; Veneto; Italy,(interiors of the lavish Hotel Excelsior restaurant where Noodles takes Deborah on their date)                       ,45.4408474,12.3155151
Once Upon a Time in America (1984),Cinecittà Studios; Cinecittà; Rome; Lazio; Italy,(studio)                       ,41.8517904,12.5771795
Once Upon a Time in America (1984),Hoboken Terminal - 1 Hudson Place; Hoboken; New Jersey; USA,(walked on the set in 1981 in Hoboken terminal)                       ,40.7353449,-74.0266767
Once Upon a Time in America (1984),Woodlawn Cemetery; Bronx; New York City; New York; USA,(ornate vault which Noodles enters)                       ,40.888249,-73.872023
Once Upon a Time in America (1984),Chambers Paper Fibres; Plymouth Street; Brooklyn; New York City; New York; USA,,40.7039228,-73.9879172
Once Upon a Time in America (1984),Spring Lake; New Jersey; USA,,40.1534476,-74.0281925
Once Upon a Time in America (1984),Louiseville; Québec; Canada,,46.2559944,-72.94322149999998
Once Upon a Time in America (1984),Brooklyn; New York City; New York; USA,,40.6781784,-73.94415790000002
Once Upon a Time in America (1984),New York City; New York; USA,,40.7127753,-74.0059728
Once Upon a Time in America (1984),Rome; Lazio; Italy,,41.90278350000001,12.4963655
Once Upon a Time in America (1984),Québec; Canada,,46.8138783,-71.2079809
Once Upon a Time in America (1984),Canada,,56.130366,-106.346771
Once Upon a Time in America (1984),Don Cesar Hotel - 3400 Gulf Boulevard; St. Petersburg; Florida; USA,(beach scene where Max unveils his plan to rob the Federal Reserve)                       ,27.708848,-82.7371721
Once Upon a Time in America (1984),South 6th Street; Williamsburg; Brooklyn; New York City; New York; USA,(Fat Moe's restaurant scenes)                       ,40.7113753,-73.9664559
Once Upon a Time in America (1984),Montréal; Québec; Canada,(the gang's hit on Joe scene)                       ,45.5016889,-73.567256
Once Upon a Time in America (1984),Intersection of Washington Street and Water Street; Dumbo; Brooklyn; New York City; New York; USA,(The iconic shot of the boys walking in front of the Manhattan Bridge)                       ,40.703226,-73.9895874
Once Upon a Time in America (1984),Gare du Nord; Paris 10; Paris; France,(as New York's Grand Central Station in 1930's flashback scene)                       ,48.88094810000001,2.3553137000000004
Once Upon a Time in America (1984),Manhattan Bridge; New York City; New York; USA,,40.7074959,-73.9907742
Once Upon a Time in America (1984),Vinegar Hill; New York; USA,,40.7037186,-73.9822683
Once Upon a Time in America (1984),Pearson Street; Long Island City; Queens; New York; USA,(Max picks up Noodles after his release from prison)                       ,40.745024,-73.9441352
Once Upon a Time in America (1984),Bronx; New York City; New York; USA,,40.8447819,-73.86482679999997
Once Upon a Time in America (1984),St. Petersburg; Florida; USA,,27.767600800000004,-82.6402915
Once Upon a Time in America (1984),Paris; France,,48.856614,2.3522218999999995
Once Upon a Time in America (1984),New York; USA,,40.7127753,-74.0059728
Once Upon a Time in America (1984),USA,,37.09024,-95.712891
Das Boot (1981),North Sea near Heligoland,,54.18032679999999,7.8889438
Das Boot (1981),Bodensee; Bavaria; Germany,,47.5797815,9.6789333
Das Boot (1981),Atlantic Ocean,,-14.5994134,-28.6731465
Das Boot (1981),La Pallice; La Rochelle; Charente-Maritime; France,,46.16058579999999,-1.2056969
Das Boot (1981),Bavaria Studios; Bavariafilmplatz 7; Geiselgasteig; Grünwald; Bavaria; Germany,(studio)                       ,48.0643937,11.5547988
The Shining (1980),Timberline Lodge; Mount Hood; Oregon; USA,(Overlook Hotel exterior)                       ,45.3311307,-121.7110071
The Shining (1980),Saint Mary Lake; Glacier National Park; Montana; USA,(opening scenes: aerial shots)                       ,48.6995379,-113.4886891
The Shining (1980),Glacier National Park; Montana; USA,,48.7596128,-113.7870225
The Shining (1980),Stansted Airport; Essex; England; UK,(as Denver Stapleton Airport interior)                       ,51.8860181,0.2388661
The Shining (1980),American Legion Hollywood Post 43; Los Angeles; California; USA,(bar scene)                       ,34.107747,-118.3377364
The Shining (1980),UK,,55.378051,-3.435973
The Shining (1980),Going-to-the-Sun Road; Glacier National Park; Montana; USA,(opening scenes: aerial shots)                       ,48.6784975,-113.65412890000002
The Shining (1980),Elstree Studios; Borehamwood; Hertfordshire; England; UK,,51.6581399,-0.2692358
