address,description,lat,lng
Helmic; Texas ,Helmic; Texas; also known as Alabama Station; is a rural community in Trinity County; Texas on FM 357 12 miles from Groveton. It was originally called Alabama Station;  but the name was chaned to Helmic in 1910. The post office closed in 1933. In 2000; the population was 86.[1],31.18083333,-94.98666667
Henry's Chapel; Texas ,,32.1065502,-95.0424421
Hickory Flats; Texas ,,31.968598800000002,-99.9018131
Hide Town; Texas ,,35.511357200000006,-100.4391017
Hilda; Texas ,Hilda is an unincorporated farming and ranching community established c. 1852 in Mason County; in the U.S. state of Texas. It is located on RM 783; halfway between Mason and Doss.[3] Hilda was founded by German immigrants settling in the Fisher–Miller Land Grant territory. Area residents were farmers and ranchers who traveled to Fredericksburg for their basic supplies; prior to the 1858 establishment of Fort Mason. Today; Hilda is sparsely populated; but still has an active church.[4][5],30.58694444,-99.11444444
Holt; Texas ,,29.369787,-98.39596999999999
Hot Springs; Texas ,,29.182149600000006,-102.9921083
Huff; Texas ,Huff (also known as Hufftown; and later as Huff Community) is a ghost town in northeastern Archer County; Texas; United States. It is part of the Wichita Falls; Texas Metropolitan Statistical Area.,33.76861111,-98.53722222
Hughes; Texas ,,32.998461999999996,-94.6307585
Huron; Texas ,,32.039875699999996,-97.3600142
Ilka; Texas ,,29.5934125,-97.9074324
Illinois Bend; Texas ,Illinois Bend is an unincorporated community on Farm to Market Road 677 twenty miles northeast of Montague in the extreme northeastern corner of Montague County; Texas; United States.[1] The community; which initially was called Wardville; after local landowner C. M. Ward; was settled in 1862 by a small group of families who moved to Texas from Illinois. The name was changed to Illinois Bend in 1877; when a post office was located there.,33.88166667,-97.48722222
Independence; Texas ,Independence is an unincorporated community in Washington County; Texas; United States.  Located twelve miles northeast of Brenham; it was founded in 1835 in Austin's colony of Anglo-Americans.  It became a Baptist religious and educational center of the Republic of Texas.  In 1845 it became the first site of Baylor University and the University of Mary Hardin-Baylor.,30.31944444,-96.34666667
Indianola; Texas ,Indianola is a ghost town located on Matagorda Bay in Calhoun County; Texas; United States.  The community; once the county seat of Calhoun County; is a part of the Victoria; Texas; Metropolitan Statistical Area.  In 1875; the city had a population of 5;000; but on September 15 of that year; a powerful hurricane struck; killing between 150 and 300 and almost entirely destroying the town. Indianola was rebuilt; only to be wiped out on August 19; 1886; by another intense hurricane; which was followed by a fire. Indianola was designated a Recorded Texas Historic Landmark in 1963; marker number 2642.[1],28.51194444,-96.4875
Indio; Texas ,Indio is a census-designated place (CDP) in Starr County; Texas; United States. It is a new CDP formed from part of the Falcon Heights CDP prior to the 2010 census with a population of 50.[1],26.54888889,-99.09583333
Ireland; Texas ,,31.566825599999998,-97.965307
Iron Bridge; Texas ,,30.334913,-97.8088511
Islitas; Texas ,Islitas is a ghost town in southwestern Webb County; Texas; United States.  It was established as a railroad stop and coal shipping center on the Rio Grande and Pecos Valley Railroad in 1882. In 1914 Islitas had its peak population of 300. After 1914 the local mines declined. In 1920 the last census report for the community showed 100 people.,27.66722222,-99.65305556
Izoro; Texas ,,31.294332899999997,-98.075585
Jakes Colony; Texas ,,29.440790000000003,-97.9713934
Jean; Texas ,,33.297825599999996,-98.6133728
Jermyn; Texas ,Jermyn is an unincorporated community in Jack County; Texas; United States. It lies in the far western corner of the county near the Young County line. As of the 2000 Census; its population was estimated at 75.,33.26416667,-98.38833333
Jewel; Texas ,,31.5029445,-97.1961161
Jim Town; Texas ,,31.968598800000002,-99.9018131
Jimkurn; Texas ,,31.968598800000002,-99.9018131
Joinerville; Texas ,Joinerville is an unincorporated community in East Texas. It is located in western Rusk County; Texas; United States.,32.17805556,-94.90083333
Jonesboro; Texas ,Jonesboro  is an unincorporated community in Coryell and Hamilton counties in Central Texas. The Coryell County portion of the community is part of the Killeen–Temple–Fort Hood Metropolitan Statistical Area.,31.61472222,-97.87666667
Jud; Texas ,Jud is a ghost town in extreme western Haskell County; Texas; United States.[1]  It lies on FM 617; 7 miles (11 km) west of Rochester.  The Double Mountain Fork and Salt Fork Brazos River merge about 3 miles (4.8 km) west of present-day Jud to form the Brazos River.,33.28222222,-99.95833333
Juno; Texas ,Juno is a small unincorporated community in Val Verde County; Texas; United States; in the southwestern part of the state.,30.15194444,-101.11527779999999
Justiceburg; Texas ,Justiceburg is an unincorporated community in Garza County; Texas; United States. It is located along the Double Mountain Fork Brazos River; 15 miles southeast of the county seat; Post.,33.04194444,-101.2030556
Kellyville; Texas ,,32.7793056,-94.409362
Kelm; Texas ,,30.412136199999996,-97.728735
Kelsey; Texas ,"Kelsey is an unincorporated area in Upshur County; Texas; United States that was the longest-lasting settlement founded by members of The Church of Jesus Christ of Latter-day Saints in the state.  Now a ghost town; it has been called the ""mother colony"" of Latter-day Saint colonies in Texas.[1]",32.73166667,-95.04944444
Kelso; Texas ,,33.5683441,-96.1960436
Kent; Texas ,Kent is an unincorporated community in Culberson County; Texas; United States.  It lies just north of Interstate 10 at Exit 176; ten miles west of the beginning of Interstate 20 and four miles west of the eastern Culberson County boundary.  It is sandwiched between the railroad; immediately to its north; and the interstate.  As of 2005; its composition was a population estimated at 60 residents and three small businesses – a general store; a service station and a post office; as well as ruins of a public school and other businesses which flourished until the 1960s.  As of 2014; only the general store remained in operation; the nearest service station is in Plateau; 18 miles west along the Interstate.  It therefore has had no medical; pharmaceutical; public educational; legal; police; fire or other governmental services beyond the post office within its boundaries; the nearest source of these being in Van Horn; 37 miles west. There are also no motels; hotels or trailer/RV parks; restaurants or other tourist services.  The surrounding county area which it serves contains semi-desert land supporting large cattle ranches.,31.06916667,-104.21722220000001
Kicaster; Texas ,Kicaster is an unincorporated community in northwestern Wilson County; Texas; United States.  It lies along Farm to Market Road 3432 twelve miles northwest of Floresville. The community was founded near the Kicaster Creek soon after the Civil War. A one-room school was in operation by 1896 with an enrollment of forty-nine students. By the 1930s Kicaster had a school a church; a graveyard and a number of houses. Several stores were located in the small community. After World War II the school was closed; and by the early 1980s only a cemetery; a small store called Kicaster Corner and a few scattered dwellings remained.,29.31027778,-98.20861111
Kimball; Texas ,,36.3280861,-101.2737699
Kingsmill; Texas ,,35.4883787,-101.05959720000001
Kirk; Texas ,,31.5871127,-96.7280432
Kirkland; Texas ,Kirkland is a ghost town in southeastern Childress County; Texas; near US-287 and 8 miles Southeast of the modern city of Childress; Texas. The population was 44 the last time the official state map was published.[1],34.37916667,-100.06138890000001
Kittie; Texas ,,29.1252766,-95.6433887
Knight; Texas ,,30.320299300000002,-97.6929128
Knoxville; Texas ,,30.3899141,-99.46727709999999
Wilson County; Texas ,Wilson County is a county located in the U.S. state of Texas. As of the 2010 census; its population was 42;918.[1] Its county seat is Floresville.[2] The county is named after James Charles Wilson.,29.16666667,-98.08333333
La Casa; Texas ,La Casa was a small community in southeast Stephens County; Texas; United States; around 1880. Today it is considered a ghost town.[1],32.60083333,-98.68944444
La Lomita; Texas ,,26.1578396,-98.3305452
La Plata; Texas ,,29.8762836,-104.01769209999999
La Réunion (Dallas) , La Réunion was a utopian socialist community formed in 1855 by French; Belgian; and Swiss colonists on the south bank of the Trinity River in central Dallas County; Texas (US).  The colony site is a short distance north of Interstate 30 near downtown Dallas.[1]  The founder of the community; Victor Prosper Considerant; was a French democratic socialist who directed an international movement based on Fourierism; a set of economic; political; and social beliefs advocated by French philosopher François Marie Charles Fourier.  Fourierism subsequently became known as a form of utopian socialism.[2],32.75,-96.85
Lajitas; Texas ,Lajitas is an unincorporated community in Brewster County; Texas; United States; near the Big Bend National Park.,29.26166667,-103.7766667
Langtry; Texas ,"Langtry is an unincorporated community in Val Verde County; Texas; United States. The community is notable as the place where Judge Roy Bean; the ""Law West of the Pecos""; had his saloon and practiced law.",29.80861111,-101.5586111
Las Cabras; Texas ,,29.0914005,-98.1780125
Las Islas; Texas ,,26.7167226,-98.453905
Larissa; Texas ,Larissa is a rural community and abandoned townsite in northwestern Cherokee County; Texas; United States. Larissa lies west of US Hiway 69; off Farm Road 855 and approximately halfway between Jacksonville and Bullard. Larissa is about 20 miles (32 km) northwest of the county seat of Rusk.,32.05861111,-95.32472222
Laurelia; Texas ,Laurelia is a ghost town in central Polk County; Texas; United States. The town was founded after Judge Claiborne Holshausen built a sawmill in 1880. The location grew into a town and was named for the laurel which dominatated the area.[1] The mill remained the nucleus of the town; and after the sawmill was burnt in 1913; the town evaporated.[1],30.96666667,-94.81666667
League Four; Texas ,,31.968598800000002,-99.9018131
Leesville; Texas ,Leesville is an unincorporated city of 51 square miles in Gonzales County; Texas; United States; alongside Texas State Highway 80 and  FM 1682. Under postal code 78122; the Leesville post office serves relevant areas from FM 466 (Capote Road) to Texas State Highway 97. Geographically; Leesville is defined by the south of its Capote Hills and the north of Sandies Creek. Straddling and nearing the southeastern border of Guadalupe County; the real estate origins of Leesville go back to the 1800s survey plots[1][2] of Texas Revolution figures Ezekiel Wimberly Cullen[9] (owner of Sandies Creek) and Joseph de la Baume (owner of Capote Hills).[10],29.40694444,-97.745
Lemonville; Texas ,Lemonville is a ghost town that was the site of the Lemon Lumber Company in northern Orange County; Texas; United States; in the southeastern part of the state. Sometimes referred to as Lemon; it is located north of Orange and just east of Mauriceville. The town plat was filed in 1901 by a man named William Manuel; with the location chosen for its proximity to the tracks of the Kansas City Southern Railroad.[1]In 1902; when the population was about 300; a post office was established; with Cornelius P. Ryan as first postmaster.[2],30.21444444,-93.84583333
Levita; Texas ,,31.5148832,-97.8880822
Linnville; Brazoria County; Texas ,,29.129914399999997,-95.8375408
Linnville; Calhoun County; Texas ,Linnville; Texas was a town in the Republic of Texas; in what is now Calhoun County.  It was founded in 1831 and destroyed in the Great Raid of 1840.[1][2][3],28.6424804,-96.6183187
Lobo; Texas ,Lobo is a ghost town in Culberson County; Texas; United States that was abandoned in 1991.[1],30.81416667,-104.7530556
Locker; Texas ,,31.377386699999995,-98.8969913
Lodi; Texas ,Lodi is an unincorporated community in northern Marion County; Texas; United States.[1]  Its elevation is 253 feet (77 m).[2]  Although it is unincorporated; it has a post office; with the ZIP code of 75564. The only business in Lodi; Texas is Lodi Drilling & Service Company Inc.[3],32.87611111,-94.27972222
Loire; Texas ,,29.1099669,-98.39556929999999
Loma Vista; Texas ,Loma Vista is a census-designated place (CDP) in Starr County; Texas; United States. It is a new CDP formed from part of the North Escobares CDP prior to the 2010 census with a population of 160.[1],26.41694444,-98.98138889
Lone Oak; Bexar County; Texas ,Lone Oak is a small Texas community located at the intersection of US 87 and Loop 1604 in eastern Bexar County; Texas; near the town of St. Hedwig.,29.36694444,-98.24472222
Longfellow; Texas ,,30.161850199999996,-102.6384838
Lookout Valley; Texas ,,32.2194953,-95.46809350000001
Los Ojuelos; Texas ,Los Ojuelos[2] is a ghost town near Mirando City in the southeastern part of Webb County; Texas; United States. Before its establishment; Indians camped near the only dependable water source in the semiarid area. The local springs attracted Eugenio Gutiérrez in 1810 and attempted to settle in the area. Frequent Indian attacks forced Gutiérrez to abandon the site. in 1835; Eugenio's son returned to the site and tried to resettle the area but Indian attacks drove him back. In 1850; a company of Texas Rangers were stationed on the site to protect the trade route Laredo; Texas - Corpus Christi; Texas. In 1857; José María Guerra; grandson of Eugenio Gutiérrez and an ancestor of Laredo businessman Joe A. Guerra; built an irrigation system and a wall around Los Ojuelos to protect from Indian attacks.,27.52444444,-99.49055556
Louetta; Texas ,Louetta is an unincorporated community in Harris County; Texas; United States that used to be a distinct community.,30.00666667,-95.56111111
Lowell; Texas ,,29.395822499999998,-98.5384127
Loyal Valley; Texas ,Loyal Valley is an unincorporated farming and ranching community; established in 1858; and is 6 miles (9.7 km) north of Cherry Spring in the southeastern corner of Mason County; in the U.S. state of Texas.  The community is located near Cold Spring Creek;[3]  which runs east for 7.5 miles (12.1 km) to its mouth on Marschall Creek in Llano County; just west of Loyal Valley. The community is located on the old Pinta Trail.[4][5],30.57583333,-99.00777778
Lozier; Texas ,,29.9351964,-101.8204006
Luxello; Texas ,,29.601616399999997,-98.31417979999999
Lyra; Texas ,,32.555407300000006,-98.4689415
Lytton Springs; Texas ,Lytton Springs is an unincorporated community in northeastern Caldwell County; Texas; United States.[1] According to the Handbook of Texas; the community had a population of 500 in 2000. It is located within the Greater Austin metropolitan area.,30.00472222,-97.6125
Luckenbach; Texas ,Luckenbach (/ˈluːkɪnbɑːk/ LOO-kin-bahk) is an unincorporated community thirteen miles (19 km) from Fredericksburg in southeastern Gillespie County; Texas; United States; part of the Texas Hill Country. Luckenbach is known as a venue for country music.,30.18138889,-98.75722222
Macksville; Texas ,,37.959182,-98.9687098
Madera Springs; Texas ,Madera Springs; Texas is a ghost town in Jeff Davis County; Texas; located fourteen miles southwest of Toyahvale.[1],30.85527778,-103.95
Manda; Texas ,,30.4027057,-97.4683327
Mangum; Texas ,Mangum was an unincorporated town in Eastland County; Texas. It was founded in the late 1890s at the intersection of the Missouri-Kansas-Texas Railway (abandoned in 1967) and the Eastland; Wichita Falls and Gulf Railroad (abandoned in 1944). Mangum was named for the Bob Mangum family. The town's population peaked in 1915 at 125; by 1936; only a handful of residents remained. Some time in the late 1980s' the town was removed from highway maps. In 2000 the population of Mangum was estimated at 15. Today the site is a ghost town.,32.32,-98.85944444
Manning; Texas ,Manning is a ghost town in Angelina County; Texas in East Texas. [1],31.13888889,-94.53638889
Mantua; Texas ,,33.4228088,-96.57748609999999
Marcelina; Texas ,,29.209295299999997,-98.0802598
Marysville; Texas ,Marysville is a small; unincorporated community in northwestern Cooke County; Texas; USA.  It lies approximately 3 miles from the Texas-Oklahoma border.,33.77055556,-97.33416667
Maxdale; Texas ,,30.989900399999996,-97.8355748
McDuff; Texas ,McDuff is a ghost town in Bastrop County; Texas; United States. The community was located eight miles southwest of Elgin; 12 miles northwest of the town of Bastrop and 25 miles east of Austin. It was on an old stage mail route from Bastrop to Austin. Today; the town site would correspond roughly with the intersection of Farm to Market Road 969 and Upper Elgin River Road.[1],30.22444444,-97.46277778
McGirk; Texas ,McGirk is a ghost town located in Hamilton County near the Lampasas River in Central Texas. Founded in the early 1870s; the town acquired a post office in 1882. John A. McGirk; the town's namesake also served as the first postmaster. A steam-operated cotton gin on the Lampasas River remained in place for many years. The post office closed its doors by 1920 and the school was gone by the mid-1930s. The town still had a population of 25 in 1945 but post war opportunities drew off that meager number and the town became a ghost.,31.51805556,-98.33138889
McNeil; Travis County; Texas ,McNeil is an unincorporated community in Travis County; Texas; United States. Its elevation is 830 feet (253 m).[1]  Although McNeil is unincorporated; it has a post office; with the ZIP code of 78651.[2],30.45305556,-97.72055556
Medicine Mound; Texas ,Medicine Mound is a ghost town in southeastern Hardeman County in West Texas. It consists of two buildings; the former Hicks-Cobb general store and the W.W. Cole Building; a combination bank; drugstore; gasoline station (with rusty pumps still standing); and post office. The Hicks-Cobb building has been turned into a regional history and cultural museum by its former owner; Myna Potts (born 1927); of nearby Chillicothe; the daughter of store co-owner Ira Lee Hicks (1886-1966). The museum is a personal testimony of Potts' life. It contains a large collection of photographs of area pioneers. Potts considers the preservation a way to honor the contributions of rural Americans.[1],34.18777778,-99.59444444
Mendota; Texas ,,35.801431799999996,-100.4981897
Mentone; Texas ,"Mentone (/ˌmɛnˈtoʊn/) is a small town in Loving County; Texas; United States. As the county's only community; it serves as the county seat and has a 2010 population of 19; almost a quarter of the county's 82 people.[1] Mentone was until recently the least-populated unincorporated county seat in the United States; but lost that distinction with the 2010 census to Gann Valley; South Dakota; which has a population of 14. It was designated a Recorded Texas Historic Landmark in 1967 as the ""Smallest County Seat in Texas"".[2]",31.70638889,-103.5983333
Merle; Texas ,,30.4493729,-96.462466
Merrilltown; Texas ,,30.446875,-97.6889464
Mesquite; Borden County; Texas ,Mesquite is a former town in Borden County; Texas; United States. From its inception; Mesquite remained a rural farming community. A school; established in 1905; served the area until 1952; after which the building appears to have been abandoned. Today all that remains at the site of Mesquite are a Church of Christ; and the abandoned schoolhouse.[2]The rest of the town appears to have been subsumed by private farms for crop land.,32.87027778,-101.63027779999999
Mill Creek; Texas ,,30.155494399999995,-96.49330259999999
Millville; Texas ,,32.178163399999995,-94.78928559999999
Mineral Springs; Texas ,Mineral Springs is a ghost town in Panola County; Texas; United States. Named for its springs; it was located about 2.5 miles (4.0 km) southeast of Tatum; Texas; on the south side of Texas State Highway 149.[1],32.809529,-98.11139940000001
Minters Chapel; Texas ,,32.885682300000006,-97.0605647
Mobeetie; Texas ,Mobeetie is a city in northwestern Wheeler County; Texas; United States; located on Sweetwater Creek and State Highway 152. The population was 101 at the 2010 census; six below the 2000 figure.[3],35.53361111,-100.4391667
Monte Christo; Texas ,,26.382567699999996,-98.2969591
Monthalia; Texas ,Monthalia is a small unincorporated rural community in Gonzales County; Texas.  The community had only 65 people as of the 2000 census.  It is primarily home to livestock ranchers and has no schools or businesses.  As a testament to its livestock ranching; Nolan Ryan Beef operates several ranches in the area raising cattle.  It is located 14 miles (23 km) from Gonzales; Texas.,29.46888889,-97.60861111
Morales; Texas ,,29.1274775,-96.7624788
Mormon Mill; Burnet County; Texas ,Mormon Mill is a vanished Mormon colony established in 1851 on Hamilton Creek in Burnet County; in the U.S. state of Texas. The site is located on Mormon Mills Road 5 miles (8.0 km) north of Marble Falls and 10 miles (16 km) south of Burnet. Mormon Mill has also been known as Mormon Mills; Mormon Mill Colony and Mormon Mill Historical Site. Designated a Recorded Texas Historic Landmark in 1936; Marker number 9733.[3][4] The population moved to another county in 1853; and no buildings remain of the colony.,30.63694444,-98.23388889
Morrill; Texas ,Morrill is an unincorporated area that formerly held a distinct community in Cherokee County; Texas; United States. The site is along Farm to Market Road 1911 near Rusk.[1],31.59388889,-95.06472222
Morris Ranch; Texas ,Morris Ranch is a ghost town; located 8.5 miles (13.7 km) southwest of Fredericksburg in  Gillespie County; in the U.S. state of Texas. The area was begun as a thoroughbred horse ranch by New Yorker Francis Morris in 1856; and the town grew up around it. In 1962; the school district was merged with Fredericksburg Independent School District; and the Morris Ranch school ceased operations. The Morris Ranch school was designated a Recorded Texas Historic Landmark in 1980; Marker number 10086.[3][4]  The school was added to the National Register of Historic Places listings in Texas; in March 29; 1983; NRHP Reference #:83003142.[5][6],30.21722222,-99.01222222
Mount Blanco ,Mount Blanco is a small white hill — an erosional remnant — located on the eastern border of the Llano Estacado within Blanco Canyon in Crosby County; Texas.[1]  It is the type locality of the Blanco Formation and Blancan Fauna; which occurs throughout North America.[2][3],33.79138889,-101.2530556
Mustang Prairie; Texas ,,31.2604586,-95.5524489
Narcisso; Texas ,Narcisso is a ghost town in southwest Cottle County; Texas; United States.,34.00027778,-100.4733333
Neighborsville; Texas ,,41.7508391,-88.15353520000001
Neuse Store; Texas ,,35.535123799999994,-97.61938590000001
New Birmingham; Texas ,New Birmingham is an abandoned town-site in central Cherokee County; Texas; now a ghost town. New Birmingham once seemed destined to be a major industrial mecca in the heart of east Texas. Lying just off U.S. Highway 69; the site was about two miles southeast of the county seat of Rusk; Texas.,31.77361111,-95.12083333
New Danville; Texas ,,30.4819757,-95.51574790000001
New Fountain; Texas ,New Fountain is a ghost town established in 1846. It is located 1.8 miles (2.9 km) west of Quihi and 5.6 miles (9.0 km) east northeast of Hondo in Medina County in the U.S. state of Texas. It was part of empresario Henri Castro's colonization of the Medina River valley in the Republic of Texas.[3],29.38666667,-99.06
Newgulf; Texas ,Newgulf (or New Gulf) is an unincorporated community  in Wharton County; Texas; United States. Newgulf; founded as a company town for Texas Gulf Sulfur Company;[1][2] once boasted a population of over 1;500; but today is little more than a ghost town. Some downtown buildings remain as well as a few company houses; the country club clubhouse; and the massive twin smokestacks and building shell from the sulphur mine; which provide a glimpse of the town's history. Newgulf's functioning elementary school is part of the Boling Independent School District.,29.25527778,-95.9
New Lynn; Texas ,,33.211482399999994,-101.6654287
New Sweden; Texas ,New Sweden is a small unincorporated community in northeast Travis County; Texas.New Sweden is on Farm Road 973; five miles northeast of Manor; Texas. It is the site of New Sweden Lutheran Church;  a member of the Evangelical Lutheran Church in America.[1][2],30.40861111,-97.51305556
Newport; Texas ,Newport is on Farm to Market Road 1288 and SH 59 24 miles (39 km) southeast of Henrietta in far southeastern Clay County; Texas. Farm to Market Road 2127 also passes just south of town.  Its population is estimated at 70.,33.46777778,-98.01638889
Nix; Texas ,Nix is an unincorporated community in southwestern Lampasas County; Texas; United States.,31.10805556,-98.36694444
Nockenut; Texas ,,29.3463493,-97.9116693
Nogal; Texas ,,29.4391843,-98.4849397
Norfleet; Texas ,,32.7745479,-96.6769036
North Roby; Texas ,North Roby is a ghost town in north central Fisher County; Texas; United States; four and one half miles north of Roby.[1]  Its altitude is 1;932 feet (589 m).[2],32.80666667,-100.3869444
Nottawa; Texas ,Nottawa is a ghost town in northeast Wharton County; in the U.S. state of Texas. The former community is situated in a rice-growing area midway between East Bernard and Lissie at the junction of U.S. Route 90 Alternate (US 90A) and Farm to Market Road 1164 (FM 1164). There was a gas compressor station on the site in 2016.,29.53916667,-96.14888889
Noxville; Texas ,Noxville is a ghost town on the James River; 21 miles (34 km) east of Junction on Ranch to Market Road 479; in Kimble County; in the U.S. state of Texas.[3],30.39,-99.46722222
O'Daniel; Texas ,,32.718899199999996,-97.34723620000001
Oak Forest; Texas ,Coordinates: 29°29′55.2″N 97°35′05.5″W﻿ / ﻿29.498667°N 97.584861°W﻿ / 29.498667; -97.584861,29.48333333,-97.58333333
Oak Hill; Bastrop County; Texas ,Oak Hill is a ghost town in Bastrop County; Texas; United States. It is located four miles southwest of McDade; 12 miles southeast of Elgin; 13 miles northeast of the town of Bastrop and 37 miles southeast of Austin on the old Bastrop-McDade Road (Farm to Market Road 2336).,29.98472222,-97.16555556
Oakland; Colorado County; Texas ,Oakland is an unincorporated community in Colorado County; Texas; United States. According to the Handbook of Texas; the community had an estimated population of 80 in 2000.[2] It is located southwest of Weimar on Farm to Market Road 532 (FM 532) near its junction with Farm to Market Road 2144 (FM 2144).,29.60166667,-96.83
Ochiltree; Texas ,,36.2921544,-100.80000509999999
Ochoa; Texas ,,29.667121899999998,-104.5007588
Odds; Texas ,,31.409062699999996,-96.7158173
Ohio; Texas ,Ohio is an unincorporated community in Hamilton County; in the U.S. state of Texas.[1],31.53944444,-98.08611111
Ojo de Veranda; Texas ,,31.968598800000002,-99.9018131
Old Gomez; Texas ,,33.181760499999996,-102.3779658
Olga; Texas ,,29.710785100000003,-95.4006464
Olive; Texas ,,30.2575468,-98.1248562
Olmos; Texas ,,28.2416716,-97.8183323
Orla; Texas ,Orla is a town in Reeves County; Texas; United States.  It lies about 38 miles north of Pecos. It is believed to have two residents and has its own post office; located on U.S. Route 285.[citation needed] The post office was established 26 December 1906 with Joshua D. McAdams as first postmaster.[1],31.825,-103.90888890000001
Orlena; Texas ,,31.968598800000002,-99.9018131
Osage; Colorado County; Texas ,Osage is a ghost town in northwestern Colorado County in the U.S. state of Texas. The one-time settlement was situated on Harvey Creek near the junction of County Roads 205 and 208 a few miles to the northeast of Weimar. At the time of the American Civil War; the community was substantial enough to provide a company of soldiers to a Texas regiment in the Confederate States Army. A notable school flourished in Osage starting in the 1870s; but in that decade the railroad was built through Weimar instead. By 1900 the local commercial establishments had moved to Weimar and the town faded out of existence. In 2013 the area was sparsely settled.,29.74111111,-96.715
Oso; Texas ,,27.702500399999995,-97.3138554
Otis Chalk; Texas ,,32.1279034,-101.2573408
Otto; Texas ,,31.4490609,-96.8088767
Owens; Texas ,,31.8479266,-98.9258854
Owensville; Texas ,Owensville is a former community in Robertson County; Texas; United States. Owensville was located on Farm to Market Road 46 five miles northwest of Franklin.,31.07305556,-96.51944444
Owenville; Texas ,Owenville was a ghost town in Sutton County; Texas; United States.  It was originally founded in the late 1800s. The location of the town is now a privately owned property. There are old foundations and roads from the town.,31.0729625,-96.5194135
Padgett; Texas ,,33.3009386,-98.9103449
Palm Valley; Williamson County; Texas ,Palm Valley is a formerly independent community on US Route 79; now incorporated into Round Rock;  in the county of  Williamson; in the U.S. state of Texas.,30.54333333,-97.62111111
Pandale; Texas ,Pandale is a ghost town in  Val Verde County; Texas; United States.  It is a small town whose current population is smaller than in some previous years.  It has been noted as a starting point for canoeing expeditions.,30.18444444,-101.5508333
Pandora; Texas ,Pandora is an unincorporated community in Wilson County; Texas; United States. According to the Handbook of Texas; the community had an estimated population of 125 in 2000.[1] Pandora is part of the San Antonio Metropolitan Statistical Area.,29.25027778,-97.83777778
Park Springs; Texas ,,33.405388,-97.81892370000001
Parris; Texas ,Parris; Texas is a community that once existed just south of Melissa in central Collin County near the banks of the East Fork[2] of the Trinity River.,33.25277778,-96.60583333
Paso Real; Texas ,,26.1574026,-97.6608214
Peach Creek; Wharton County; Texas ,Peach Creek is a ghost town in Wharton County in the U.S. state of Texas. The former settlement was located along Peach Creek in the land grants belonging to Old Three Hundred settlers William Kincheloe and Alexander Jackson; Sr. During the Republic of Texas a post office was located at Peach Creek. Though it was hoped the community might become the county seat; that never happened and postal service stopped in 1847.,29.33555556,-95.94944444
Peach Tree Village; Texas ,,30.944916600000003,-94.6132598
Pear Valley; Texas ,Pear Valley is an unincorporated community in McCulloch County; Texas; United States. According to the Handbook of Texas; the community had an estimated population of 37 in 2000.[1],31.31027778,-99.49388889
Pedernales; Texas ,Pedernales; Texas was an early settlement of German immigrants in Gillespie County; and was part of the Adelsverein colonization of Texas. No trace of the settlement remains today.[2] It is located 7 miles (11 km) southwest of Fredericksburg near what is now Texas State Highway 16. The Pedernales school received a Texas Historical Commission Subject Marker in 1993; Marker number 10095.[3][4],30.20916667,-98.94416667
Penick; Texas ,,30.1071473,-97.32748790000001
Perico; Texas ,Perico; once known as Farwell; is a ghost town on U.S. Route 87 in Dallam County; Texas; United States as well as home to the famous Ben Bezner. As recently as 1980; the town had a business; a grain elevator  and 16 known residents. Now all that stands are a few houses; an old school; cattle and an old Catholic Church.[1],36.27638889,-102.8644444
Pescadito; Texas ,Pescadito was a town near Laredo in southwestern Webb County; Texas; United States. Pescadito was a stop on the Texas Mexican Railway in 1881. In 1930 it had a population of 25. The community's main business was mesquite wood for railroads until coal began to be used in 1946.,27.51055556,-99.2575
Peyton Colony; Texas ,,30.131741700000003,-98.31077690000001
Phelan; Texas ,Phelan is a ghost town in Bastrop County; Texas; United States. It is located two miles north of the town of Bastrop near the intersection of Farm to Market Road 157 (Sayers Road) and Farm to Market Road 36 (Phelan Road). It is on private property.[1],30.15888889,-97.32611111
Phillips; Texas ,Phillips is a ghost town in Hutchinson County; United States.[1],35.6875,-101.3511111
Pilares; Texas ,,31.968598800000002,-99.9018131
Pine Spring; Texas ,,31.892616200000003,-104.815503
Pisek; Texas ,Pisek (or Lone Oak; Sandy Point; or Nickols) is a ghost town in northern Colorado County; in the U.S. state of Texas. The former settlement; now a ghost town; was abandoned after 1941 when the inhabitants moved to Lone Oak on Farm to Market Road 1291. The site of Pisek is on a railroad between Fayetteville in Fayette County and New Ulm in Austin County.,29.91666667,-96.58305556
Pisgah; Texas ,Pisgah; Texas is a ghost town which was located in Navarro County in Texas; approximately 12 miles south of Corsicana.,31.88333333,-96.49083333
Pittsville; Texas ,Pittsville is an unincorporated area that formerly held a distinct community in Fort Bend County; Texas; United States. The site is along Farm to Market Road 359 near Hunt Road north of Fulshear with Wyatt Resources Inc. located nearby. The last residents moved away in the 1940s; making Pittsville a ghost town. There is a Texas Historical Commission marker on the west side of FM 359 a short distance north of the intersection.   ,29.72305556,-95.92472222
Plata; Texas ,Plata is an unincorporated community in Presidio County; Texas; on Texas Farm Road 169 approximately 25 miles south of the county seat of Marfa. The population at the 2000 census was 37.,29.87611111,-104.0175
Pleasant Hill; Houston County; Texas ,Pleasant Hill; also known as Antrim; is a ghost town 10 miles northwest of present-day Grapeland in Houston County; Texas.  It was located approximately at the intersection of County Roads 2295 and 2290.[1],31.00888889,-94.79777778
